chainSarHar1	Tasmanian devil (Feb. 2011 (WTSI Devil_ref v7.0/sarHar1)) Chained Alignments
wgEncodeCshlLongRnaSeqH1hescNucleusPamJunctions	H1-hESC nucleus polyA- RNA-seq Junctions Pooled from ENCODE/CSHL
wgEncodeDukeAffyExonH7esSimpleSignalRep3	H7-hESC Exon array Signal Rep 3 from ENCODE/Duke
wgEncodeUwHistoneHepg2H3k27me3StdHotspotsRep2	HepG2 H3K27me3 Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeUwDgfHffHotspots	HFF DNaseI DGF Hotspots from ENCODE/UW
wgEncodeUwAffyExonArrayHl60SimpleSignalRep1	HL-60 Exon array Signal Rep 1 from ENCODE/UW
wgEncodeHaibMethylRrbsHnpceUwSitesRep1	HNPCEpiC Methyl-RRBS Rep 1 from ENCODE/HudsonAlpha
wgEncodeGisRnaPetHuvecNucleusPapAlnRep1	HUVEC nucleus polyA+ clone-free RNA PET Alignments Rep 1 from ENCODE/GIS
wgEncodeCaltechRnaSeqHuvecR2x75Th1014Il200SigRep1V4	HUVEC 200 bp paired read RNA-seq Signal Rep 1 from ENCODE/Caltech
wgEncodeAwgDnaseDukeIpsUniPk	iPS DNaseI HS Uniform Peaks from ENCODE/Analysis
wgEncodeBroadHistoneK562Cbx3sc101004Pk	K562 CBX3 (SC-101004) Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeRikenCageK562NucleusPapAlnRep1	K562 nucleus polyA+ CAGE Alignments Rep 1 from ENCODE/RIKEN
pgNA19020	LWK NA19020 (Complete Genomics)
wgEncodeOpenChromChipMcf7CtcfSerumstvdPkRep1	MCF-7 serum starved CTCF TFBS ChIP-seq Peaks from ENCODE/OpenChrom-UTA
wgEncodeOpenChromFaireNhaPk	NH-A FAIRE Peaks from ENCODE/OpenChrom(UNC)
wgEncodeHaibGenotypeSknshraRegionsRep2	SK-N-SH_RA Copy number variants Replicate 2 from ENCODE/HAIB
wgEncodeCshlShortRnaSeqA549CytosolShorttotalCiptapMinusRep4	A549 CIP-TAP cytosol small RNA-seq Minus signal Rep 2 from ENCODE/CSHL
wgEncodeUwTfbsAg10803CtcfStdRawRep2	AG10803 CTCF TFBS ChIP-seq Raw Signal 2 from ENCODE/UW
wgEncodeUwDnaseAg04450PkRep1	AG04450 DNaseI HS Peaks Rep 1 from ENCODE/UW
wgEncodeHaibGenotypeBcsmallintestine0111002RegionsRep1	BC_Small_Intestine_01-11002 Copy number variants Replicate 1 from ENCODE/HAIB
wgEncodeUwRepliSeqBg02esG2PctSignalRep1	BG02ES G2-Phase Repli-seq Percentage-normalized Signal Rep 1 from ENCODE/UW
wgEncodeOpenChromDnaseChorionSig	Chorion DNaseI HS Density Signal from ENCODE/Duke
wgEncodeAwgTfbsHaibGm12878Zbtb33Pcr1xUniPk	GM12878 TFBS Uniform Peaks of ZBTB33 from ENCODE/HudsonAlpha/Analysis
wgEncodeHaibTfbsGm12878NrsfPcr1xRawRep2	GM12878 NRSF PCR1x ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeSydhTfbsGm12878Tblr1ab24550IggmusSig	GM12878 TBLR1 AB24550 IgG-mus ChIP-seq Signal from ENCODE/SYDH
wgEncodeCshlLongRnaSeqH1hescNucleusLongnonpolyaMinusRawSigRep2	H1-hESC nucleus polyA- RNA-seq Minus signal Rep 2 from ENCODE/CSHL
wgEncodeDukeAffyExonH9esSimpleSignalRep1V2	H9ES Exon array Signal Rep 1 from ENCODE/Duke
wgEncodeUwHistoneHepg2H3k27me3StdPkRep2	HepG2 H3K27me3 Histone Mod ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeUwDgfHffPk	HFF DNaseI DGF Peaks from ENCODE/UW
wgEncodeUwAffyExonArrayHl60SimpleSignalRep2	HL-60 Exon array Signal Rep 2 from ENCODE/UW
wgEncodeHaibMethylRrbsHnpceUwSitesRep2	HNPCEpiC Methyl-RRBS Rep 2 from ENCODE/HudsonAlpha
wgEncodeCaltechRnaSeqHuvecR2x75Th1014Il200SigRep2V4	HUVEC 200 bp paired read RNA-seq Signal Rep 2 from ENCODE/Caltech
wgEncodeGisRnaPetImr90CellPapClusters	IMR90 whole cell polyA+ clone-free RNA PET Clusters Pooled from ENCODE/GIS
wgEncodeAwgDnaseDukeIshikawaestradiolUniPk	Ishikawa (Estradiol) DNaseI HS Uniform Peaks from ENCODE/Analysis
wgEncodeBroadHistoneK562Cbx3sc101004Sig	K562 CBX3 (SC-101004) Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeRikenCageK562NucleusPapAlnRep2	K562 nucleus polyA+ CAGE Alignments Rep 2 from ENCODE/RIKEN
pgNA19020indel	LWK NA19020 indel (Complete Genomics)
wgEncodeOpenChromChipMcf7CtcfSerumstvdSig	MCF-7 serum starved CTCF TFBS ChIP-seq Density Signal from ENCODE/OpenChrom-UTA
wgEncodeOpenChromFaireNhaSig	NH-A FAIRE Density Signal from ENCODE/OpenChrom(UNC)
wgEncodeCshlShortRnaSeqA549CytosolShorttotalCiptapPlusRep3	A549 CIP-TAP cytosol small RNA-seq Plus signal Rep 1 from ENCODE/CSHL
wgEncodeUwTfbsAg10803InputStdRawRep1	AG10803 Input TFBS ChIP-seq Raw Signal 1 from ENCODE/UW
wgEncodeUwDnaseAg04450RawRep1	AG04450 DNaseI HS Raw Signal Rep 1 from ENCODE/UW
wgEncodeUwRepliSeqBg02esPkRep1	BG02ES Repli-seq Peaks Rep 1 from ENCODE/UW
wgEncodeOpenChromDnaseChorionBaseOverlapSignal	Chorion DNaseI HS Overlap Signal from ENCODE/Duke
wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk	GM12878 TFBS Uniform Peaks of ZEB1_(SC-25388) from ENCODE/HudsonAlpha/Analysis
wgEncodeHaibTfbsGm12878NrsfPcr2xPkRep1	GM12878 NRSF PCR2x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
wgEncodeSydhTfbsGm12878TbpIggmusPk	GM12878 TBP IgG-mus ChIP-seq Peaks from ENCODE/SYDH
wgEncodeCshlLongRnaSeqH1hescNucleusLongnonpolyaPlusRawSigRep2	H1-hESC nucleus polyA- RNA-seq Plus signal Rep 2 from ENCODE/CSHL
wgEncodeDukeAffyExonH9esSimpleSignalRep2	H9ES Exon array Signal Rep 2 from ENCODE/Duke
wgEncodeUwHistoneHepg2H3k27me3StdRawRep2	HepG2 H3K27me3 Histone Mod ChIP-seq Raw Sig 2 from ENCODE/UW
wgEncodeUwDgfHffSig	HFF DNaseI DGF Per-base Signal from ENCODE/UW
wgEncodeUwAffyExonArrayHmecSimpleSignalRep1	HMEC Exon array Signal Rep 1 from ENCODE/UW
wgEncodeHaibMethylRrbsHpaeUwSitesRep1	HPAEpiC Methyl-RRBS Rep 1 from ENCODE/HudsonAlpha
wgEncodeCaltechRnaSeqHuvecR2x75Il200SplicesRep1V2	HUVEC 200 bp paired read RNA-seq Splices Rep 1 from ENCODE/Caltech
wgEncodeGisRnaPetImr90CellPapMinusRawRep1	IMR90 whole cell polyA+ clone-free RNA PET Minus signal Rep 1 from ENCODE/GIS
wgEncodeAwgDnaseDukeIshikawatamoxifenUniPk	Ishikawa (Tamoxifen) DNaseI HS Uniform Peaks from ENCODE/Analysis
wgEncodeBroadHistoneK562Cbx8Pk	K562 CBX8 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeRikenCageK562PolysomePamTssHmmV2	K562 polysome polyA- CAGE TSS HMM from ENCODE/RIKEN
pgNA19025	LWK NA19025 (Complete Genomics)
wgEncodeOpenChromChipMcf7CtcfSerumstvdBaseOverlapSignal	MCF-7 serum starved CTCF TFBS ChIP-seq Overlap Signal from ENCODE/OpenChrom-UTA
wgEncodeOpenChromFaireNhaBaseOverlapSignal	NH-A FAIRE Overlap Signal from ENCODE/OpenChrom(UNC)
wgEncodeHaibGenotypeT47dRegionsRep2	T-47D Copy number variants Replicate 1 (Lab Rep 2) from ENCODE/HAIB
wgEncodeCshlShortRnaSeqA549CytosolShorttotalCiptapPlusRep4	A549 CIP-TAP cytosol small RNA-seq Plus signal Rep 2 from ENCODE/CSHL
wgEncodeUwDnaseAg04450HotspotsRep2	AG04450 DNaseI HS HotSpots Rep 2 from ENCODE/UW
wgEncodeUwTfbsAoafCtcfStdHotspotsRep1	AoAF CTCF TFBS ChIP-seq Hotspots 1 from ENCODE/UW
wgEncodeUwRepliSeqBg02esValleysRep1	BG02ES Repli-seq Valleys Rep 1 from ENCODE/UW
wgEncodeOpenChromDnaseCllPk	CLL DNaseI HS Peaks from ENCODE/Duke
wgEncodeAwgTfbsSydhGm12878Znf143166181apUniPk	GM12878 TFBS Uniform Peaks of Znf143_(16618-1-AP) from ENCODE/Stanford/Analysis
wgEncodeHaibTfbsGm12878NrsfPcr2xRawRep1	GM12878 NRSF PCR2x ChIP-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeSydhTfbsGm12878TbpIggmusSig	GM12878 TBP IgG-mus ChIP-seq Signal from ENCODE/SYDH
wgEncodeCshlLongRnaSeqH1hescNucleusPapAlnRep2	H1-hESC nucleus polyA+ RNA-seq Alignments Rep 2 from ENCODE/CSHL
wgEncodeDukeAffyExonH9esSimpleSignalRep3	H9ES Exon array Signal Rep 3 from ENCODE/Duke
wgEncodeUwHistoneHepg2H3k36me3StdHotspotsRep1	HepG2 H3K36me3 Histone Mod ChIP-seq Hotspots 1 from ENCODE/UW
wgEncodeUwDgfHffRaw	HFF DNaseI DGF Raw Signal from ENCODE/UW
wgEncodeUwAffyExonArrayHmecSimpleSignalRep2	HMEC Exon array Signal Rep 2 from ENCODE/UW
wgEncodeHaibMethylRrbsHpaeUwSitesRep2	HPAEpiC Methyl-RRBS Rep 2 from ENCODE/HudsonAlpha
wgEncodeCaltechRnaSeqHuvecR2x75Il200SplicesRep2V2	HUVEC 200 bp paired read RNA-seq Splices Rep 2 from ENCODE/Caltech
wgEncodeGisRnaPetImr90CellPapMinusRawRep2	IMR90 whole cell polyA+ clone-free RNA PET Minus signal Rep 2 from ENCODE/GIS
wgEncodeAwgDnaseUwJurkatUniPk	Jurkat DNaseI HS Uniform Peaks from ENCODE/Analysis
wgEncodeBroadHistoneK562Cbx8Sig	K562 CBX8 Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeRikenCageK562PolysomePamPlusSignal	K562 polysome polyA- CAGE Plus start sites Rep 1 from ENCODE/RIKEN
pgNA19025indel	LWK NA19025 indel (Complete Genomics)
wgEncodeOpenChromChipMcf7CtcfSerumstimPkRep1	MCF-7 serum stim CTCF TFBS ChIP-seq Peaks from ENCODE/OpenChrom-UTA
wgEncodeOpenChromFaireNhbePk	NHBE FAIRE Peaks from ENCODE/OpenChrom(UNC)
wgEncodeHaibGenotypeU87RegionsRep1	U87 Copy number variants Replicate 1 from ENCODE/HAIB
wgEncodeCshlShortRnaSeqA549CytosolContigs	A549 cytosol small RNA-seq Contigs from ENCODE/CSHL
wgEncodeUwDnaseAg04450PkRep2	AG04450 DNaseI HS Peaks Rep 2 from ENCODE/UW
wgEncodeUwTfbsAoafCtcfStdPkRep1	AoAF CTCF TFBS ChIP-seq Peaks 1 from ENCODE/UW
wgEncodeUwRepliSeqBg02esWaveSignalRep1	BG02ES Repli-seq Wavelet-smoothed Signal Rep 1 from ENCODE/UW
wgEncodeOpenChromDnaseCllSig	CLL DNaseI HS Density Signal from ENCODE/Duke
wgEncodeAwgTfbsSydhGm12878Znf274UniPk	GM12878 TFBS Uniform Peaks of ZNF274 from ENCODE/USC/Analysis
wgEncodeHaibTfbsGm12878NrsfPcr2xPkRep2	GM12878 NRSF PCR2x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
wgEncodeSydhTfbsGm12878Tr4StdPk	GM12878 TR4 Standard ChIP-seq Peaks from ENCODE/SYDH
wgEncodeCshlLongRnaSeqH1hescNucleusPapContigsV2	H1-hESC nucleus polyA+ RNA-seq Contigs Pooled from ENCODE/CSHL
wgEncodeDukeAffyExonHek293tSimpleSignalRep1	HEK293T Exon array Signal Rep 1 from ENCODE/Duke
wgEncodeUwHistoneHepg2H3k36me3StdPkRep1	HepG2 H3K36me3 Histone Mod ChIP-seq Peaks 1 from ENCODE/UW
wgEncodeUwDgfHgfHotspots	HGF DNaseI DGF Hotspots from ENCODE/UW
wgEncodeUwAffyExonArrayHmfSimpleSignalRep1	HMF Exon array Signal Rep 1 from ENCODE/UW
wgEncodeHaibMethylRrbsHrceUwSitesRep1	HRCEpiC Methyl-RRBS Rep 1 from ENCODE/HudsonAlpha
wgEncodeCaltechRnaSeqHuvecR1x75dAlignsRep1V2	HUVEC single read RNA-seq Alignments Rep 1 from ENCODE/Caltech
wgEncodeGisRnaPetImr90CellPapPlusRawRep1	IMR90 whole cell polyA+ clone-free RNA PET Plus signal Rep 1 from ENCODE/GIS
wgEncodeBroadHistoneK562Chd1a301218aStdPk	K562 CHD1 (A301-218A) Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeRikenCageK562PolysomePamMinusSignal	K562 polysome polyA- CAGE Minus start sites Rep 1 from ENCODE/RIKEN
wgEncodeAwgDnaseUwdukeLncapUniPk	LNCaP DNaseI HS Uniform Peaks from ENCODE/Analysis
pgNA19026	LWK NA19026 (Complete Genomics)
wgEncodeOpenChromChipMcf7CtcfSerumstimSig	MCF-7 serum stim CTCF TFBS ChIP-seq Density Signal from ENCODE/OpenChrom-UTA
wgEncodeOpenChromFaireNhbeSig	NHBE FAIRE Density Signal from ENCODE/OpenChrom(UNC)
wgEncodeCshlShortRnaSeqA549CytosolShorttotalMinusRep3	A549 cytosol small RNA-seq Minus signal Rep 1 from ENCODE/CSHL
wgEncodeUwDnaseAg04450RawRep2	AG04450 DNaseI HS Raw Signal Rep 2 from ENCODE/UW
wgEncodeUwTfbsAoafCtcfStdRawRep1	AoAF CTCF TFBS ChIP-seq Raw Signal 1 from ENCODE/UW
wgEncodeUwRepliSeqBg02esSumSignalRep1	BG02ES Repli-seq Summed Densities Rep 1 from ENCODE/UW
wgEncodeOpenChromDnaseCllBaseOverlapSignal	CLL DNaseI HS Overlap Signal from ENCODE/Duke
wgEncodeAwgTfbsSydhGm12878Zzz3UniPk	GM12878 TFBS Uniform Peaks of ZZZ3 from ENCODE/Harvard/Analysis
wgEncodeHaibTfbsGm12878NrsfPcr2xRawRep2	GM12878 NRSF PCR2x ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeSydhTfbsGm12878Tr4StdSig	GM12878 TR4 Standard ChIP-seq Signal from ENCODE/SYDH
wgEncodeCshlLongRnaSeqH1hescNucleusPapJunctions	H1-hESC nucleus polyA+ RNA-seq Junctions Pooled from ENCODE/CSHL
wgEncodeDukeAffyExonHek293tSimpleSignalRep2	HEK293T Exon array Signal Rep 2 from ENCODE/Duke
wgEncodeUwHistoneHepg2H3k36me3StdRawRep1	HepG2 H3K36me3 Histone Mod ChIP-seq Raw Sig 1 from ENCODE/UW
wgEncodeUwDgfHgfPk	HGF DNaseI DGF Peaks from ENCODE/UW
wgEncodeUwAffyExonArrayHmfSimpleSignalRep2	HMF Exon array Signal Rep 2 from ENCODE/UW
wgEncodeHaibMethylRrbsHrceUwSitesRep2	HRCEpiC Methyl-RRBS Rep 2 from ENCODE/HudsonAlpha
wgEncodeCaltechRnaSeqHuvecR1x75dAlignsRep2V2	HUVEC single read RNA-seq Alignments Rep 2 from ENCODE/Caltech
wgEncodeGisRnaPetImr90CellPapPlusRawRep2	IMR90 whole cell polyA+ clone-free RNA PET Plus signal Rep 2 from ENCODE/GIS
wgEncodeBroadHistoneK562Chd1a301218aStdSig	K562 CHD1 (A301-218A) Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeRikenCageK562PolysomePamAln	K562 polysome polyA- CAGE Alignments Rep 1 from ENCODE/RIKEN
wgEncodeAwgDnaseDukeLncapandrogenUniPk	LNCaP (Androgen) DNaseI HS Uniform Peaks from ENCODE/Analysis
pgNA19026indel	LWK NA19026 indel (Complete Genomics)
wgEncodeOpenChromChipMcf7CtcfSerumstimBaseOverlapSignal	MCF-7 serum stim CTCF TFBS ChIP-seq Overlap Signal from ENCODE/OpenChrom-UTA
wgEncodeOpenChromFaireNhbeBaseOverlapSignal	NHBE FAIRE Overlap Signal from ENCODE/OpenChrom(UNC)
wgEncodeCshlShortRnaSeqA549CytosolShorttotalMinusRep4	A549 cytosol small RNA-seq Minus signal Rep 2 from ENCODE/CSHL
wgEncodeUwDnaseAg09309HotspotsRep1	AG09309 DNaseI HS HotSpots Rep 1 from ENCODE/UW
wgEncodeUwTfbsAoafCtcfStdHotspotsRep2	AoAF CTCF TFBS ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeUwRepliSeqBjG1bPctSignalRep1	BJ G1b-Phase Repli-seq Percentage-normalized Signal Rep 1 from ENCODE/UW
wgEncodeOpenChromDnaseColo829Pk	Colo829 DNaseI HS Peaks from ENCODE/Duke
wgEncodeHaibTfbsGm12878P300Pcr1xPkRep1	GM12878 p300 PCR1x ChIP-seq Peaks Rep 1 from ENCODE/HAIB
wgEncodeSydhTfbsGm12878Usf2IggmusPk	GM12878 USF2 IgG-mus ChIP-seq Peaks from ENCODE/SYDH
wgEncodeAwgTfbsHaibH1hescAtf2sc81188V0422111UniPk	H1-hESC TFBS Uniform Peaks of ATF2_(SC-81188) from ENCODE/HudsonAlpha/Analysis
wgEncodeCshlLongRnaSeqH1hescNucleusPapMinusRawSigRep2	H1-hESC nucleus polyA+ RNA-seq Minus signal Rep 2 from ENCODE/CSHL
wgEncodeDukeAffyExonHepatoSimpleSignalRep1V2	Hepatocytes Exon array Signal Rep 1 from ENCODE/Duke
wgEncodeUwHistoneHepg2H3k36me3StdHotspotsRep2	HepG2 H3K36me3 Histone Mod ChIP-seq Hotspots 2 from ENCODE/UW
wgEncodeUwDgfHgfSig	HGF DNaseI DGF Per-base Signal from ENCODE/UW
wgEncodeUwAffyExonArrayHmvecdadSimpleSignalRep1	HMVEC-dAd Exon-array Signal Rep 1 from ENCODE/UW
wgEncodeHaibMethylRrbsHreUwSitesRep1	HRE Methyl-RRBS Rep 1 from ENCODE/HudsonAlpha
wgEncodeCaltechRnaSeqHuvecR1x75dTh1014UMinusRawRep1V4	HUVEC single read RNA-seq Minus Signal Rep 1 from ENCODE/Caltech
wgEncodeGisRnaPetImr90CellPapAlnRep1	IMR90 whole cell polyA+ clone-free RNA PET Alignments Rep 1 from ENCODE/GIS
wgEncodeRikenCageK562CellPapTssHmm	K562 whole cell polyA+ CAGE TSS HMM from ENCODE/RIKEN
wgEncodeBroadHistoneK562Chd4mi2Pk	K562 CHD4 Mi2 Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeOpenChromChipMcf7CtcfVehPkRep1	MCF-7 vehicle CTCF TFBS ChIP-seq Peaks from ENCODE/OpenChrom-UTA
wgEncodeAwgDnaseDukeMcf7hypoxiaUniPk	MCF-7 (Hypoxia) DNaseI HS Uniform Peaks from ENCODE/Analysis
pgNA19648	MXL NA19648 (Complete Genomics)
wgEncodeOpenChromFaireNhekPk	NHEK FAIRE Peaks from ENCODE/OpenChrom(UNC)
wgEncodeCshlShortRnaSeqA549CytosolShorttotalPlusRep3	A549 cytosol small RNA-seq Plus signal Rep 1 from ENCODE/CSHL
wgEncodeUwDnaseAg09309PkRep1	AG09309 DNaseI HS Peaks Rep 1 from ENCODE/UW
wgEncodeUwTfbsAoafCtcfStdPkRep2	AoAF CTCF TFBS ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeUwRepliSeqBjS1PctSignalRep1	BJ S1-Phase Repli-seq Percentage-normalized Signal Rep 1 from ENCODE/UW
wgEncodeOpenChromDnaseColo829Sig	Colo829 DNaseI HS Density Signal from ENCODE/Duke
wgEncodeHaibTfbsGm12878P300Pcr1xRawRep1	GM12878 p300 PCR1x ChIP-seq Raw Signal Rep 1 from ENCODE/HAIB
wgEncodeSydhTfbsGm12878Usf2IggmusSig	GM12878 USF2 IgG-mus ChIP-seq Signal from ENCODE/SYDH
wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk	H1-hESC TFBS Uniform Peaks of ATF3 from ENCODE/HudsonAlpha/Analysis
wgEncodeCshlLongRnaSeqH1hescNucleusPapPlusRawSigRep2	H1-hESC nucleus polyA+ RNA-seq Plus signal Rep 2 from ENCODE/CSHL
wgEncodeDukeAffyExonHepatoSimpleSignalRep2V2	Hepatocytes Exon array Signal Rep 2 from ENCODE/Duke
wgEncodeUwHistoneHepg2H3k36me3StdPkRep2	HepG2 H3K36me3 Histone Mod ChIP-seq Peaks 2 from ENCODE/UW
wgEncodeUwDgfHgfRaw	HGF DNaseI DGF Raw Signal from ENCODE/UW
wgEncodeUwAffyExonArrayHmvecdadSimpleSignalRep2	HMVEC-dAd Exon-array Signal Rep 2 from ENCODE/UW
wgEncodeHaibMethylRrbsHreUwSitesRep2	HRE Methyl-RRBS Rep 2 from ENCODE/HudsonAlpha
wgEncodeCaltechRnaSeqHuvecR1x75dTh1014UMinusRawRep2V4	HUVEC single read RNA-seq Minus Signal Rep 2 from ENCODE/Caltech
wgEncodeGisRnaPetImr90CellPapAlnRep2	IMR90 whole cell polyA+ clone-free RNA PET Alignments Rep 2 from ENCODE/GIS
wgEncodeRikenCageK562CellPapPlusSignalRep1	K562 whole cell polyA+ CAGE Plus start sites Rep 1 from ENCODE/RIKEN
wgEncodeBroadHistoneK562Chd4mi2Sig	K562 CHD4 Mi2 Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeOpenChromChipMcf7CtcfVehSig	MCF-7 vehicle CTCF TFBS ChIP-seq Density Signal ENCODE/OpenChrom-UTA
wgEncodeAwgDnaseDukeMedulloUniPk	Medullo DNaseI HS Uniform Peaks from ENCODE/Analysis
pgNA19648indel	MXL NA19648 indel (Complete Genomics)
wgEncodeOpenChromFaireNhekSig	NHEK FAIRE Density Signal from ENCODE/OpenChrom(UNC)
wgEncodeCshlShortRnaSeqA549CytosolShorttotalPlusRep4	A549 cytosol small RNA-seq Plus signal Rep 2 from ENCODE/CSHL
wgEncodeUwDnaseAg09309RawRep1	AG09309 DNaseI HS Raw Signal Rep 1 from ENCODE/UW
wgEncodeUwTfbsAoafCtcfStdRawRep2	AoAF CTCF TFBS ChIP-seq Raw Signal 2 from ENCODE/UW
wgEncodeUwRepliSeqBjS2PctSignalRep1	BJ S2-Phase Repli-seq Percentage-normalized Signal Rep 1 from ENCODE/UW
wgEncodeOpenChromDnaseColo829BaseOverlapSignal	Colo829 DNaseI HS Overlap Signal from ENCODE/Duke
wgEncodeHaibTfbsGm12878P300Pcr1xPkRep2	GM12878 p300 PCR1x ChIP-seq Peaks Rep 2 from ENCODE/HAIB
wgEncodeSydhTfbsGm12878WhipIggmusPk	GM12878 WHIP IgG-mus ChIP-seq Peaks from ENCODE/SYDH
wgEncodeAwgTfbsSydhH1hescBach1sc14700IggrabUniPk	H1-hESC TFBS Uniform Peaks of Bach1_(sc-14700) from ENCODE/Stanford/Analysis
wgEncodeUwHistoneHepg2H3k36me3StdRawRep2	HepG2 H3K36me3 Histone Mod ChIP-seq Raw Sig 2 from ENCODE/UW
wgEncodeUwDgfHipeHotspots	HIPEpiC DNaseI DGF Hotspots from ENCODE/UW
wgEncodeDukeAffyExonHmecSimpleSignalRep1V2	HMEC Exon array Signal Rep 1 from ENCODE/Duke
wgEncodeUwAffyExonArrayHmvecdbladSimpleSignalRep1	HMVEC-dBl-Ad Exon array Signal Rep 1 from ENCODE/UW
wgEncodeHaibMethylRrbsHrpeUwSitesRep1	HRPEpiC Methyl-RRBS Rep 1 from ENCODE/HudsonAlpha
wgEncodeCaltechRnaSeqHuvecR1x75dTh1014UPlusRawRep1V4	HUVEC single read RNA-seq Plus Signal Rep 1 from ENCODE/Caltech
wgEncodeGisRnaPetImr90CytosolPapClusters	IMR90 cytosol polyA+ clone-free RNA PET Clusters Pooled from ENCODE/GIS
wgEncodeCshlLongRnaSeqK562CellLongnonpolyaAlnRep1	K562 whole cell polyA- RNA-seq Alignments Rep 1 from ENCODE/CSHL
wgEncodeRikenCageK562CellPapPlusSignalRep2	K562 whole cell polyA+ CAGE Plus start sites Rep 2 from ENCODE/RIKEN
wgEncodeBroadHistoneK562Chd7a301223a1Pk	K562 CHD7 (A301-223A-1) Histone Mods by ChIP-seq Peaks from ENCODE/Broad
wgEncodeOpenChromChipMcf7CtcfVehBaseOverlapSignal	MCF-7 vehicle CTCF TFBS ChIP-seq Overlap Signal ENCODE/OpenChrom-UTA
wgEncodeAwgDnaseDukeMelanoUniPk	Melano DNaseI HS Uniform Peaks from ENCODE/Analysis
pgNA19649	MXL NA19649 (Complete Genomics)
wgEncodeOpenChromFaireNhekBaseOverlapSignal	NHEK FAIRE Overlap Signal from ENCODE/OpenChrom(UNC)
wgEncodeCshlShortRnaSeqA549CytosolTapContigs	A549 TAP-only cytosol small RNA-seq Contigs from ENCODE/CSHL
wgEncodeUwDnaseAg09309HotspotsRep2	AG09309 DNaseI HS HotSpots Rep 2 from ENCODE/UW
wgEncodeUwTfbsAoafInputStdRawRep1	AoAF Input TFBS ChIP-seq Raw Signal 1 from ENCODE/UW
wgEncodeUwRepliSeqBjS3PctSignalRep1	BJ S3-Phase Repli-seq Percentage-normalized Signal Rep 1 from ENCODE/UW
wgEncodeOpenChromDnaseEcc1Dm002p1hPk	ECC-1 DMSO 0.02% DNaseI HS Peaks from ENCODE/Duke
wgEncodeHaibTfbsGm12878P300Pcr1xRawRep2	GM12878 p300 PCR1x ChIP-seq Raw Signal Rep 2 from ENCODE/HAIB
wgEncodeSydhTfbsGm12878WhipIggmusSig	GM12878 WHIP IgG-mus ChIP-seq Signal from ENCODE/SYDH
wgEncodeAwgTfbsHaibH1hescBcl11aPcr1xUniPk	H1-hESC TFBS Uniform Peaks of BCL11A from ENCODE/HudsonAlpha/Analysis
wgEncodeUwHistoneHepg2InputStdRawRep1	HepG2 Input Histone Mod ChIP-seq Raw Sig 1 from ENCODE/UW
wgEncodeUwDgfHipePk	HIPEpiC DNaseI DGF Peaks from ENCODE/UW
wgEncodeDukeAffyExonHmecSimpleSignalRep2V2	HMEC Exon array Signal Rep 2 from ENCODE/Duke
wgEncodeUwAffyExonArrayHmvecdbladSimpleSignalRep2	HMVEC-dBl-Ad Exon array Signal Rep 2 from ENCODE/UW
wgEncodeHaibMethylRrbsHrpeUwSitesRep2	HRPEpiC Methyl-RRBS Rep 2 from ENCODE/HudsonAlpha
wgEncodeCaltechRnaSeqHuvecR1x75dTh1014UPlusRawRep2V4	HUVEC single read RNA-seq Plus Signal Rep 2 from ENCODE/Caltech
wgEncodeGisRnaPetImr90CytosolPapMinusRawRep1	IMR90 cytosol polyA+ clone-free RNA PET Minus signal Rep 1 from ENCODE/GIS
wgEncodeCshlLongRnaSeqK562CellLongnonpolyaAlnRep2	K562 whole cell polyA- RNA-seq Alignments Rep 2 from ENCODE/CSHL
wgEncodeRikenCageK562CellPapMinusSignalRep1	K562 whole cell polyA+ CAGE Minus start sites Rep 1 from ENCODE/RIKEN
wgEncodeBroadHistoneK562Chd7a301223a1Sig	K562 CHD7 (A301-223A-1) Histone Mods by ChIP-seq Signal from ENCODE/Broad
wgEncodeOpenChromChipMcf7Pol2PkRep1	MCF-7 Pol2 TFBS ChIP-seq Peaks from ENCODE/OpenChrom-UTA
pgNA19649indel	MXL NA19649 indel (Complete Genomics)
wgEncodeAwgDnaseDukeMyometrUniPk	Myometr DNaseI HS Uniform Peaks from ENCODE/Analysis
wgEncodeOpenChromFairePancreasocPk	Pancreas FAIRE Peaks from ENCODE/OpenChrom(UNC)
